timestamp,query_time,query_type,table_name,rows_affected,cpu_usage,memory_usage
2025-07-18 04:52:51.527408,119.13205317847608,DELETE,logs,8394,44.9013892166068,39.66739061111542
2025-07-18 05:02:51.527408,91.03020997490383,INSERT,logs,1581,27.690620143197712,65.10953103281085
2025-07-18 05:12:51.527408,100.8630668676969,UPDATE,users,201,33.15219696107183,48.030889071200264
2025-07-18 05:22:51.527408,75.55593240347879,DELETE,users,7657,8.194498269293565,39.05285548999451
2025-07-18 05:32:51.527408,25.874104555846205,INSERT,products,1297,60.30251393670777,50.76327757460868
2025-07-18 05:42:51.527408,110.83789200620453,UPDATE,users,6347,49.0072996200946,57.36218163433289
2025-07-18 05:52:51.527408,2.620183491017454,SELECT,users,701,28.125691893736402,39.428451769257975
2025-07-18 06:02:51.527408,376.89152292159963,DELETE,products,5427,33.8846468450312,61.30151980465581
2025-07-18 06:12:51.527408,104.33213466507875,INSERT,products,2760,28.18110889521752,-1.4813316073799143
2025-07-18 06:22:51.527408,147.26441332477458,INSERT,orders,2753,34.25633118902354,23.676496493983507
2025-07-18 06:32:51.527408,27.607380070446315,UPDATE,orders,8212,70.33230164835595,4.6055825532920665
2025-07-18 06:42:51.527408,86.9430993523375,INSERT,users,1350,41.7333651431413,55.945217232775335
2025-07-18 06:52:51.527408,57.16832097538619,DELETE,products,2206,30.627117053830876,55.209318229123106
2025-07-18 07:02:51.527408,389.3503488597611,UPDATE,logs,135,21.36019526377236,26.051743785195725
2025-07-18 07:12:51.527408,2.0096942588379347,DELETE,logs,6238,30.730995157815457,66.12101593940544
2025-07-18 07:22:51.527408,84.784910577451,UPDATE,logs,2150,35.61761910502493,62.89626690467628
2025-07-18 07:32:51.527408,306.63694517757534,SELECT,users,1025,13.911410087975142,50.86630560103934
2025-07-18 07:42:51.527408,76.31391643733653,UPDATE,products,8440,56.65657933585832,42.63221625211862
2025-07-18 07:52:51.527408,162.47058264511364,INSERT,products,512,37.76876121874273,19.04968846787782
2025-07-18 08:02:51.527408,778.061760499731,UPDATE,logs,8898,38.554363873359605,67.70150306819374
2025-07-18 08:12:51.527408,387.25963331960764,INSERT,users,9935,46.73911767203513,53.9169590440689
2025-07-18 08:22:51.527408,595.1755960712151,DELETE,orders,7423,14.100467594729295,74.53011765694944
2025-07-18 08:32:51.527408,344.84456141870044,UPDATE,orders,905,36.82739886190191,40.53367942327739
2025-07-18 08:42:51.527408,145.40180288273643,INSERT,orders,2122,6.325721685493651,51.03142239092342
2025-07-18 08:52:51.527408,129.85215994773245,INSERT,products,2935,14.407439678825597,29.14119735194972
2025-07-18 09:02:51.527408,112.45434590025565,DELETE,orders,3458,40.2127480562675,46.67493881016271
2025-07-18 09:12:51.527408,137.95549019137457,INSERT,orders,5694,32.184801402257634,38.96430813509514
2025-07-18 09:22:51.527408,50.67818431258782,INSERT,orders,2667,28.719556118019383,24.77225654510957
2025-07-18 09:32:51.527408,26.453321267311917,INSERT,orders,1424,40.88349250363156,55.26001156231181
2025-07-18 09:42:51.527408,254.25946087752266,UPDATE,users,6588,54.52679497565008,44.56936847275474
2025-07-18 09:52:51.527408,20.823035145999093,UPDATE,users,8000,11.32541098337525,30.04462797020969
2025-07-18 10:02:51.527408,23.710639234194595,SELECT,orders,8333,12.279618434234145,53.829008938834065
2025-07-18 10:12:51.527408,80.22242035099758,DELETE,logs,4056,39.82216830967904,35.404254719060255
2025-07-18 10:22:51.527408,191.86170291585708,INSERT,users,7108,13.911875018365038,44.52330869667872
2025-07-18 10:32:51.527408,45.44278409801233,DELETE,orders,1345,48.467666870442166,94.21376203572751
2025-07-18 10:42:51.527408,4.478335500859802,DELETE,users,4296,8.303276243046508,69.92333978142864
2025-07-18 10:52:51.527408,51.01246180773946,SELECT,orders,9720,11.85726856651316,100.0
2025-07-18 11:02:51.527408,11.410112658613464,DELETE,users,2811,35.74232781214963,22.28675740151126
2025-07-18 11:12:51.527408,23.878698855137216,SELECT,products,8226,45.66735225880197,52.82676596953663
2025-07-18 11:22:51.527408,9.401670293803859,DELETE,logs,3661,19.75756666819371,71.56098919175012
2025-07-18 11:32:51.527408,550.7699330191061,INSERT,users,1752,43.92020725957103,69.70616166770543
2025-07-18 11:42:51.527408,191.0798548964457,UPDATE,logs,527,38.55559302980609,72.05732668781226
2025-07-18 11:52:51.527408,21.081064685147982,INSERT,products,5445,47.12946537734909,23.829002232687127
2025-07-18 12:02:51.527408,693.280568980959,INSERT,orders,8008,30.815177112459995,41.47407403326145
2025-07-18 12:12:51.527408,2784.3661227741227,DELETE,products,2014,30.003554401389334,28.07828219296993
2025-07-18 12:22:51.527408,1368.0281341067919,INSERT,users,3743,25.112492202760798,52.51325541095931
2025-07-18 12:32:51.527408,92.09347508735647,UPDATE,logs,603,42.79198718474501,20.46190671918355
2025-07-18 12:42:51.527408,111.38534940938321,INSERT,users,7485,26.85131565621705,43.835065201806046
2025-07-18 12:52:51.527408,34.23876001888556,UPDATE,users,9761,31.35131357722993,62.62986312992377
2025-07-18 13:02:51.527408,2.32129870830638,DELETE,logs,1429,31.74936105803327,50.12284498850585
2025-07-18 13:12:51.527408,238.79685854599626,SELECT,users,8440,23.30144642105633,26.022809623464845
2025-07-18 13:22:51.527408,105.75811880596065,INSERT,products,267,44.196508778814156,88.82498015779734
2025-07-18 13:32:51.527408,228.47660027754918,SELECT,orders,7219,47.23767119147803,38.54630922683718
2025-07-18 13:42:51.527408,70.65244245010854,SELECT,logs,1655,33.13697184731788,43.026585577689936
2025-07-18 13:52:51.527408,33.02597588072581,DELETE,users,9092,30.819198301939206,36.38421310327029
2025-07-18 14:02:51.527408,124.46089748488318,DELETE,orders,1367,35.048222785457924,77.62565379666037
2025-07-18 14:12:51.527408,16.027197133303016,UPDATE,logs,6965,26.084476181611812,50.187137543236496
2025-07-18 14:22:51.527408,31.408489604038024,DELETE,logs,2155,26.882635517026362,52.94958252581538
2025-07-18 14:32:51.527408,5.908211867451257,INSERT,orders,7265,37.13101587143981,6.005791540153069
2025-07-18 14:42:51.527408,28.527919672237896,SELECT,products,6076,17.91230382860173,35.055882596957204
2025-07-18 14:52:51.527408,106.14658658182921,INSERT,logs,9727,20.93830984118682,66.13589615943746
2025-07-18 15:02:51.527408,74.08314098440762,UPDATE,users,8620,34.70414336278433,59.379328893886985
2025-07-18 15:12:51.527408,11.526969612118956,INSERT,orders,549,22.234856873383517,53.28557081998604
2025-07-18 15:22:51.527408,31.97343080750819,INSERT,logs,7983,11.184309461787542,34.1506883985938
2025-07-18 15:32:51.527408,41.19875738421717,UPDATE,logs,8186,33.00828667760781,56.633790091191436
2025-07-18 15:42:51.527408,177.15872780717783,DELETE,orders,3508,-1.1257899287545854,1.394627167638511
2025-07-18 15:52:51.527408,270.44344022297014,DELETE,users,9908,23.21629740327914,30.988366741515982
2025-07-18 16:02:51.527408,2978.002637885053,SELECT,products,1311,37.84167399295773,69.8192991552905
2025-07-18 16:12:51.527408,612.4963043801523,UPDATE,orders,7681,26.855108859078335,67.2998009906507
2025-07-18 16:22:51.527408,169.17009804003817,DELETE,orders,5330,38.485342281264685,48.24517112661521
2025-07-18 16:32:51.527408,24.245305230328015,UPDATE,orders,2248,36.64155378042335,68.02000442758496
2025-07-18 16:42:51.527408,214.39668400227228,UPDATE,orders,6099,36.662404397550404,35.04904270151505
2025-07-18 16:52:51.527408,13.758362874476763,SELECT,orders,7164,41.531054701605036,66.37249482792984
2025-07-18 17:02:51.527408,366.10094040418596,INSERT,orders,2041,19.854405333249005,48.145789799603605
2025-07-18 17:12:51.527408,320.1059360775219,SELECT,products,1480,2.4792070563551754,62.132145162704774
2025-07-18 17:22:51.527408,1.0830053435825457,INSERT,products,3294,20.151784360413863,61.11625828522799
2025-07-18 17:32:51.527408,45.224687881381804,DELETE,orders,7075,49.19102206749517,1.9063464730316397
2025-07-18 17:42:51.527408,17.074368066197053,SELECT,users,1052,54.058248172518326,28.34430395906176
2025-07-18 17:52:51.527408,30.434441643167638,UPDATE,logs,546,31.349713287858517,39.48417944847197
2025-07-18 18:02:51.527408,81.36840561179608,UPDATE,products,6272,26.867602625413987,33.79636336225634
2025-07-18 18:12:51.527408,3.7409604736711843,UPDATE,orders,1703,22.617564998626676,52.038405695514655
2025-07-18 18:22:51.527408,3.572050947787057,INSERT,logs,5078,25.52656983855401,66.72695302291658
2025-07-18 18:32:51.527408,12.256122378912373,SELECT,users,1601,42.58445499937413,23.706302988610133
2025-07-18 18:42:51.527408,123.41867321881938,INSERT,products,8579,29.502701010650245,46.35479858035096
2025-07-18 18:52:51.527408,39.26812080132937,INSERT,users,5131,42.20448973003989,48.20879673354358
2025-07-18 19:02:51.527408,115.4962877723782,UPDATE,logs,6473,29.123753785801636,78.62672903800019
2025-07-18 19:12:51.527408,113.86703149788886,SELECT,users,7287,15.991121060060076,51.726319817982485
2025-07-18 19:22:51.527408,40.64153513781082,SELECT,orders,8014,24.937274571342034,41.18747567145798
2025-07-18 19:32:51.527408,149.3136302574228,INSERT,logs,8571,-6.701373723254683,31.5941778588958
2025-07-18 19:42:51.527408,2.5030607161151783,UPDATE,users,8559,35.92366383446724,36.00721266044694
2025-07-18 19:52:51.527408,65.82932622847179,SELECT,products,995,31.029663768561893,75.88847051894093
2025-07-18 20:02:51.527408,1801.42481886255,DELETE,orders,2200,18.340149513517723,53.61702269117097
2025-07-18 20:12:51.527408,555.5222719963612,UPDATE,products,4842,20.82202766942109,43.10739258345921
2025-07-18 20:22:51.527408,607.9246886449808,INSERT,orders,534,25.767974883784966,20.647649683744657
2025-07-18 20:32:51.527408,32.9160028653589,INSERT,logs,769,35.327090129478826,49.16410305222927
2025-07-18 20:42:51.527408,41.691481282397326,DELETE,users,8328,47.1320342376693,67.60700942281032
2025-07-18 20:52:51.527408,363.49652268274394,INSERT,logs,9274,39.92610324704227,32.02923755483012
2025-07-18 21:02:51.527408,68.74168789588326,INSERT,users,1209,49.0006214213189,55.00078549438848
2025-07-18 21:12:51.527408,109.13151386812248,INSERT,products,4142,29.0526013466281,38.64797864227068
2025-07-18 21:22:51.527408,9.825655324781694,DELETE,logs,3346,35.704722820646275,70.52315322661954
2025-07-18 21:32:51.527408,20.94294478825811,SELECT,products,1265,10.640921822121868,52.474004753155896
2025-07-18 21:42:51.527408,89.92833272172066,SELECT,orders,293,7.948957792181041,3.64250049197085
2025-07-18 21:52:51.527408,27.108499430547976,DELETE,products,9992,33.115492195443636,63.77328490919298
2025-07-18 22:02:51.527408,62.43892342026829,INSERT,products,2126,30.402525995846315,91.66735736898858
2025-07-18 22:12:51.527408,7.14745907461152,UPDATE,products,6858,59.39637195546456,62.96146724775163
2025-07-18 22:22:51.527408,44.52858077509307,SELECT,users,7530,37.46137773921101,41.31833190788396
2025-07-18 22:32:51.527408,37.811518540090134,UPDATE,logs,7351,31.020715971151873,69.61264615989978
2025-07-18 22:42:51.527408,27.621051186234002,UPDATE,orders,4216,31.204444704600864,39.19276871032555
2025-07-18 22:52:51.527408,6.937326553633616,DELETE,logs,4633,13.711958928469993,58.22232083027575
2025-07-18 23:02:51.527408,17.683147273561463,INSERT,orders,7589,31.142823389718632,33.112819288374794
2025-07-18 23:12:51.527408,27.998458841034292,DELETE,logs,37,8.58941620106365,54.34174748357631
2025-07-18 23:22:51.527408,77.52101064000615,SELECT,orders,6220,14.56166446172248,45.43354648380609
2025-07-18 23:32:51.527408,242.58575123883585,SELECT,products,2163,-1.022547150778287,26.156116240970782
2025-07-18 23:42:51.527408,269.20682868416026,SELECT,products,4936,6.485852280604469,31.66313229806393
2025-07-18 23:52:51.527408,64.7901358151748,SELECT,products,6518,31.591303644346365,24.16015851495471
2025-07-19 00:02:51.527408,56.1843612973682,UPDATE,products,8040,10.467414487281552,24.54495723360246
2025-07-19 00:12:51.527408,125.06552166821362,DELETE,logs,1258,-5.9983731871198955,65.58380272554801
2025-07-19 00:22:51.527408,1450.7210174188544,INSERT,products,3102,27.40875295404889,58.68766308664079
2025-07-19 00:32:51.527408,20.70993690583457,SELECT,products,5862,18.567308862008446,58.49864547797483
2025-07-19 00:42:51.527408,69.9391438019282,INSERT,products,4732,41.85776641064844,10.067656493172159
2025-07-19 00:52:51.527408,25.71861636471339,DELETE,logs,9759,21.88777939769082,24.723056848170156
2025-07-19 01:02:51.527408,242.71386280592267,UPDATE,logs,3643,10.29825025145524,31.771038956422224
2025-07-19 01:12:51.527408,157.91027107151433,UPDATE,orders,4717,35.55696487154149,71.03400555758299
2025-07-19 01:22:51.527408,98.03847415830109,UPDATE,orders,8605,34.07880670667227,72.60946355934331
2025-07-19 01:32:51.527408,59.02422984503387,SELECT,logs,4510,42.49519162496876,14.211118967176589
2025-07-19 01:42:51.527408,139.8934965121021,DELETE,users,5882,20.338688886545295,47.62472109151429
2025-07-19 01:52:51.527408,29.24149888959926,DELETE,logs,2575,30.364432582059187,62.21029813671962
2025-07-19 02:02:51.527408,193.3542098731172,INSERT,products,5342,28.251405344064203,20.255703849598262
2025-07-19 02:12:51.527408,382.40941113081817,UPDATE,orders,7536,48.811927514971536,21.80558566474575
2025-07-19 02:22:51.527408,12.754353654525527,DELETE,logs,1253,37.45532958635879,36.62414004748132
2025-07-19 02:32:51.527408,124.54081028929028,SELECT,users,130,26.67217234051609,99.02865828001624
2025-07-19 02:42:51.527408,393.92977150126336,UPDATE,orders,5268,6.886201793869251,29.093148218660332
2025-07-19 02:52:51.527408,286.5075970733905,INSERT,users,300,22.089540169879513,79.1011317324896
2025-07-19 03:02:51.527408,203.6316045789281,DELETE,logs,6071,11.903420862818436,16.07372014175401
2025-07-19 03:12:51.527408,66.33627211799997,INSERT,logs,5685,52.78567821258753,57.61331841019846
2025-07-19 03:22:51.527408,104.28854001287758,DELETE,orders,3571,24.97218042919631,75.99344520562346
2025-07-19 03:32:51.527408,328.70047734406216,SELECT,products,1520,-5.129175174509804,49.72788965400463
2025-07-19 03:42:51.527408,9.776254077737399,SELECT,users,4704,23.294195245042168,10.025889158691726
2025-07-19 03:52:51.527408,35.69774901066569,INSERT,logs,2203,39.478252050404095,24.4797205289348
2025-07-19 04:02:51.527408,2483.3713240195025,DELETE,users,1210,29.85385149443091,50.22817884329568
2025-07-19 04:12:51.527408,1328.4297108642832,DELETE,logs,8642,17.966932770507327,41.144657281963845
2025-07-19 04:22:51.527408,181.62964300729408,SELECT,orders,4207,49.98830316476413,45.91384044593898
2025-07-19 04:32:51.527408,68.78480359689826,DELETE,orders,8067,32.136216120908934,66.33783779016471
2025-07-19 04:42:51.527408,98.45095372807693,DELETE,orders,3989,15.994704536015323,69.97174117116565
2025-07-19 04:52:51.527408,179.4945648328829,INSERT,orders,2675,31.07621827111235,21.258032824201734
2025-07-19 05:02:51.527408,56.30151287386214,INSERT,products,1253,41.50000371375345,21.09266257992691
2025-07-19 05:12:51.527408,154.34356374033786,UPDATE,users,2392,57.66625100074836,36.29104689443744
2025-07-19 05:22:51.527408,62.29543676168697,INSERT,users,9278,50.86750266664289,13.563823575492222
2025-07-19 05:32:51.527408,75.85611825089784,DELETE,products,624,16.940854991934174,59.52386102495679
2025-07-19 05:42:51.527408,62.567777500076126,SELECT,products,8200,29.02857363252936,33.654195358312435
2025-07-19 05:52:51.527408,18.0819735169684,DELETE,logs,4196,42.010189365222,55.93468042067926
2025-07-19 06:02:51.527408,205.43253505610747,SELECT,users,3896,35.76919219846794,39.643136787806874
2025-07-19 06:12:51.527408,122.89104211518801,INSERT,users,6734,17.679611212798697,36.6763358965259
2025-07-19 06:22:51.527408,77.12682337781551,DELETE,logs,7282,27.01203214717294,39.26577398564562
2025-07-19 06:32:51.527408,100.63317929100255,SELECT,orders,1050,29.47079596374765,39.3201803370339
2025-07-19 06:42:51.527408,43.095223381569106,DELETE,orders,86,21.586396900715208,56.654359671081
2025-07-19 06:52:51.527408,67.34011517203723,DELETE,logs,9274,5.3875795000633175,88.30164546859427
2025-07-19 07:02:51.527408,45.929314866470484,UPDATE,products,8778,29.6008170442672,50.39685730013391
2025-07-19 07:12:51.527408,216.93059640080338,DELETE,users,6795,13.666012917312095,73.25121864774769
2025-07-19 07:22:51.527408,36.06560577593417,UPDATE,logs,8905,14.251315946711685,-6.799402352118882
2025-07-19 07:32:51.527408,157.1853546879513,UPDATE,orders,1916,18.471038062017662,41.994494454246365
2025-07-19 07:42:51.527408,186.56686673539264,DELETE,products,3535,35.17514729995778,82.92889318206883
2025-07-19 07:52:51.527408,88.60562363079842,INSERT,users,9465,19.9356492291028,67.63448657103557
2025-07-19 08:02:51.527408,13.226410693539691,SELECT,products,7878,4.1919014552669935,36.11780520402599
2025-07-19 08:12:51.527408,217.1707583121833,UPDATE,users,4223,43.217126422854975,28.284502233869926
2025-07-19 08:22:51.527408,473.13141054233427,SELECT,users,446,33.3687110999805,50.64550451167462
2025-07-19 08:32:51.527408,1.8308569115204731,SELECT,orders,8793,9.43843581417142,4.023304345049333
2025-07-19 08:42:51.527408,11.36889234366466,DELETE,logs,4983,37.19063869017687,25.420848793581875
2025-07-19 08:52:51.527408,96.81669672722167,DELETE,users,6179,-7.448631349097241,19.979160482910125
2025-07-19 09:02:51.527408,60.24818035853995,DELETE,products,9222,17.970514306884994,60.41373773005495
2025-07-19 09:12:51.527408,7.112764142314705,SELECT,users,5548,4.572715079579041,20.097899563647907
2025-07-19 09:22:51.527408,72.39234201663434,SELECT,logs,2438,34.46961902817847,30.54414643271098
2025-07-19 09:32:51.527408,75.72720321680177,UPDATE,products,5607,39.58579545222591,81.98758439726947
2025-07-19 09:42:51.527408,155.5157090141059,INSERT,orders,7402,37.04932075515721,27.475308250625115
2025-07-19 09:52:51.527408,140.57949932112484,INSERT,orders,5859,31.022144963012703,23.744945043005707
2025-07-19 10:02:51.527408,23.031425382377925,SELECT,users,2124,10.730008297084321,76.75213981655993
2025-07-19 10:12:51.527408,41.91705498805507,INSERT,orders,9271,27.723051460663743,53.00594169377028
2025-07-19 10:22:51.527408,286.2378779321622,SELECT,users,6267,-17.095301763380448,51.74838886775746
2025-07-19 10:32:51.527408,83.97585158938854,UPDATE,users,9036,36.11958235112914,30.947082454973582
2025-07-19 10:42:51.527408,83.1256401596568,UPDATE,orders,7985,11.367267280638774,36.034651581651985
2025-07-19 10:52:51.527408,338.3687228455493,INSERT,products,3898,15.950065409610792,37.03030162523859
2025-07-19 11:02:51.527408,272.8991995047937,UPDATE,logs,3003,34.41463087080991,67.42635712406347
2025-07-19 11:12:51.527408,257.4848257535016,INSERT,products,9183,41.438661849146804,33.736168988250164
2025-07-19 11:22:51.527408,1.9793769069309943,UPDATE,users,9653,33.860017705310945,56.49644637936683
2025-07-19 11:32:51.527408,37.24144897670737,DELETE,products,6538,30.44526932758863,77.17331961474075
2025-07-19 11:42:51.527408,3.0778342028843184,DELETE,users,4697,10.15635936761263,68.42737678761895
